Temperature I,Temperature II,Ore Parameter I,Ore Parameter II,Ore Parameter III,Ore Parameter IV,Indicators A,Indicators B,Indicators C,Indicators D
1404.46,831.97,54.03,102.3,47.28,21.47,79.49,23.54,11.98,20.07
1403.84,831.85,54.03,102.3,47.28,21.47,79.47,23.57,11.99,20.18
1404.41,833.16,54.03,102.3,47.28,21.47,79.44,23.61,11.99,20.29
1403.53,832.01,54.03,102.3,47.28,21.47,79.42,23.65,12,20.4
1403.08,832.02,54.03,102.3,47.28,21.47,79.39,23.68,12,20.51
1403.57,832.15,54.03,102.3,47.28,21.47,79.37,23.72,12.01,20.62
1403.53,831.77,54.03,102.3,47.28,21.47,79.34,23.75,12.01,20.72
1403.08,832.22,54.03,102.3,47.28,21.47,79.32,23.79,12.02,20.83
1403.52,832.06,54.03,102.3,47.28,21.47,79.3,23.82,12.02,20.93
1403.04,831.92,54.03,102.3,47.28,21.47,79.27,23.86,12.02,21.03
1404.2,832.44,54.03,102.3,47.28,21.47,79.25,23.89,12.03,21.13
1402.86,833.26,54.03,102.3,47.28,21.47,79.23,23.92,12.03,21.22
1403.52,831.85,54.03,102.3,47.28,21.47,79.21,23.95,12.03,21.32
1404.5,832.05,54.03,102.3,47.28,21.47,79.19,23.98,12.04,21.41
1403.57,831.78,54.03,102.3,47.28,21.47,79.17,24.01,12.04,21.49
1404.01,831.7,54.03,102.3,47.28,21.47,79.15,24.04,12.05,21.57
1403.39,831.95,54.03,102.3,47.28,21.47,79.13,24.06,12.05,21.65
1403.52,831.99,54.03,102.3,47.28,21.47,79.12,24.09,12.05,21.73
1403.52,832.31,54.03,102.3,47.28,21.47,79.1,24.11,12.05,21.79
1403.52,831.99,54.03,102.3,47.28,21.47,79.09,24.13,12.06,21.86
1403.62,832.21,54.03,102.3,47.28,21.47,79.07,24.15,12.06,21.92
1403.08,832.1,54.03,102.3,47.28,21.47,79.06,24.17,12.06,21.97
1403.48,832.05,54.03,102.3,47.28,21.47,79.05,24.18,12.06,22.02
1403.48,832.05,54.03,102.3,47.28,21.47,79.04,24.2,12.06,22.06
1402.87,831.79,54.03,102.3,47.28,21.47,79.03,24.21,12.07,22.1
1403.66,832.41,54.03,102.3,47.28,21.47,79.02,24.22,12.07,22.13
1402.87,832.18,54.03,102.3,47.28,21.47,79.02,24.23,12.07,22.16
1403.88,832.18,54.03,102.3,47.28,21.47,79.01,24.24,12.07,22.18
1403.26,832.09,54.03,102.3,47.28,21.47,79.01,24.24,12.07,22.19
1404.1,832.21,54.03,102.3,47.28,21.47,79.01,24.24,12.07,22.19
1404.1,832.37,54.03,102.3,47.28,21.47,79.01,24.24,12.07,22.19
1404.1,831.87,54.03,102.3,47.28,21.47,79.01,24.24,12.07,22.18
1403.53,832.14,54.03,102.3,47.28,21.47,79.01,24.24,12.07,22.17
1403.18,831.8,54.03,102.3,47.28,21.47,79.01,24.24,12.07,22.16
1403.88,832.18,54.03,102.3,47.28,21.47,79.01,24.24,12.07,22.15
1403.88,832.26,54.03,102.3,47.28,21.47,79.01,24.24,12.07,22.13
1403.66,832.01,54.03,102.3,47.28,21.47,79.01,24.24,12.08,22.1
1403.13,832,54.03,102.3,47.28,21.47,79.01,24.24,12.08,22.08
1403.57,831.93,54.03,102.3,47.28,21.47,79.01,24.24,12.08,22.05
1403.57,831.97,54.03,102.3,47.28,21.47,79.02,24.24,12.08,22.02
1403.52,832.15,54.03,102.3,47.28,21.47,79.02,24.24,12.09,21.99
1403.57,831.99,54.03,102.3,47.28,21.47,79.02,24.24,12.09,21.95
1404.36,832.1,54.03,102.3,47.28,21.47,79.02,24.24,12.09,21.92
1403.75,832.08,54.03,102.3,47.28,21.47,79.02,24.25,12.09,21.88
1402.87,832.76,54.03,102.3,47.28,21.47,79.02,24.25,12.1,21.83
1402.87,831.41,54.03,102.3,47.28,21.47,79.02,24.25,12.1,21.79
1403.26,832.49,54.03,102.3,47.28,21.47,79.02,24.25,12.1,21.74
1403.74,832.06,54.03,102.3,47.28,21.47,79.03,24.25,12.11,21.7
1404.54,832.24,54.03,102.3,47.28,21.47,79.03,24.25,12.11,21.65
1402.69,831.61,54.03,102.3,47.28,21.47,79.03,24.25,12.11,21.6
1404.01,831.99,54.03,102.3,47.28,21.47,79.03,24.25,12.12,21.55
1404.01,832.48,54.03,102.3,47.28,21.47,79.03,24.25,12.12,21.5
1403.66,832.15,54.03,102.3,47.28,21.47,79.03,24.25,12.13,21.44
1403.22,831.78,54.03,102.3,47.28,21.47,79.03,24.25,12.13,21.39
1403.48,831.89,54.03,102.3,47.28,21.47,79.04,24.26,12.13,21.33
1403.48,832.12,54.03,102.3,47.28,21.47,79.04,24.26,12.14,21.28
1403.83,832.42,54.03,102.3,47.28,21.47,79.04,24.26,12.14,21.22
1402.91,831.9,54.03,102.3,47.28,21.47,79.04,24.26,12.15,21.16
1403.04,832.03,54.03,102.3,47.28,21.47,79.04,24.26,12.15,21.11
1404.28,832.68,54.03,102.3,47.28,21.47,79.05,24.26,12.16,21.05
1404.36,832.29,54.03,102.3,47.28,21.47,79.05,24.26,12.16,20.99
1404.59,832.65,54.03,102.3,47.28,21.47,79.05,24.26,12.16,20.94
1402.38,831.28,54.03,102.3,47.28,21.47,79.05,24.26,12.17,20.88
1404.68,832.4,54.03,102.3,47.28,21.47,79.05,24.26,12.17,20.82
1402.69,831.57,54.03,102.3,47.28,21.47,79.05,24.26,12.18,20.77
1405.3,832.53,54.03,102.3,47.28,21.47,79.06,24.27,12.18,20.71
1402.87,831.63,54.03,102.3,47.28,21.47,79.06,24.27,12.18,20.66
1404.15,832.2,54.03,102.3,47.28,21.47,79.06,24.27,12.19,20.6
1402.07,830.84,54.03,102.3,47.28,21.47,79.06,24.27,12.19,20.55
1405.16,832.61,54.03,102.3,47.28,21.47,79.06,24.27,12.2,20.5
1403.08,832.06,54.03,102.3,47.28,21.47,79.06,24.27,12.2,20.45
1405.43,832.32,54.03,102.3,47.28,21.47,79.06,24.27,12.2,20.4
1402.02,831.32,54.03,102.3,47.28,21.47,79.07,24.27,12.21,20.36
1403.4,832,54.03,102.3,47.28,21.47,79.07,24.27,12.21,20.31
1404.28,831.05,54.03,102.3,47.28,21.47,79.07,24.27,12.21,20.27
1403.75,832.64,54.03,102.3,47.28,21.47,79.07,24.27,12.22,20.22
1403.18,832.14,54.03,102.3,47.28,21.47,79.07,24.28,12.22,20.18
1403.22,832.03,54.03,102.3,47.28,21.47,79.07,24.28,12.22,20.15
1405.03,832.77,54.03,102.3,47.28,21.47,79.07,24.28,12.22,20.11
1402.91,831.85,54.03,102.3,47.28,21.47,79.07,24.28,12.23,20.08
1404.94,832.39,54.03,102.3,47.28,21.47,79.08,24.28,12.23,20.05
1404.19,832.09,54.03,102.3,47.28,21.47,79.08,24.28,12.23,20.02
1405.25,832.77,54.03,102.3,47.28,21.47,79.08,24.28,12.23,20
1403.44,831.94,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.97
1404.94,832.44,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.95
1403.88,832.47,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.94
1403.3,831.6,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.93
1403.3,832.01,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.92
1404.54,832.87,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.91
1403.57,832.06,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.91
1403.26,832.13,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.91
1403.17,832.15,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.91
1403.13,832.14,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.9
1403.13,832.13,54.03,102.3,47.28,21.47,79.08,24.28,12.24,19.9
1402.82,832.29,54.03,102.3,47.28,21.47,79.08,24.27,12.24,19.89
1403.4,832.03,54.03,102.3,47.28,21.47,79.08,24.27,12.24,19.88
1403.4,832.07,54.03,102.3,47.28,21.47,79.08,24.27,12.23,19.87
1166.07,797.77,54.03,102.3,47.28,21.47,79.08,24.27,12.23,19.86
1165.94,797.66,54.03,102.3,47.28,21.47,79.07,24.26,12.23,19.84
1165.85,797.99,54.03,102.3,47.28,21.47,79.07,24.26,12.23,19.83
1166.65,797.89,54.03,102.3,47.28,21.47,79.07,24.26,12.22,19.82
1165.94,797.63,54.03,102.3,47.28,21.47,79.07,24.25,12.22,19.8
1165.36,797.54,54.03,102.3,47.28,21.47,79.07,24.25,12.22,19.78
1166.2,797.9,54.03,102.3,47.28,21.47,79.07,24.24,12.22,19.76
1165.81,797.71,54.03,102.3,47.28,21.47,79.06,24.24,12.21,19.74
1165.98,797.59,54.03,102.3,47.28,21.47,79.06,24.23,12.21,19.72
1165.94,797.76,54.03,102.3,47.28,21.47,79.06,24.23,12.21,19.7
1167.17,798.19,54.03,102.3,47.28,21.47,79.06,24.22,12.2,19.68
1165.58,797.99,54.03,102.3,47.28,21.47,79.06,24.22,12.2,19.66
1166.25,798.03,54.03,102.3,47.28,21.47,79.05,24.21,12.2,19.63
1166.73,798.32,54.03,102.3,47.28,21.47,79.05,24.21,12.19,19.61
1165.94,797.83,54.03,102.3,47.28,21.47,79.05,24.2,12.19,19.58
1166.11,797.67,54.03,102.3,47.28,21.47,79.05,24.19,12.18,19.56
1165.5,797.5,54.03,102.3,47.28,21.47,79.04,24.19,12.18,19.53
1166.12,797.69,54.03,102.3,47.28,21.47,79.04,24.18,12.18,19.51
1165.94,798.22,54.03,102.3,47.28,21.47,79.04,24.18,12.17,19.48
1165.63,797.89,54.03,102.3,47.28,21.47,79.04,24.17,12.17,19.45
1165.45,797.22,54.03,102.3,47.28,21.47,79.03,24.16,12.16,19.43
1165.8,797.47,54.03,102.3,47.28,21.47,79.03,24.16,12.16,19.4
1165.14,797.55,54.03,102.3,47.28,21.47,79.03,24.15,12.16,19.38
1165.54,797.61,54.03,102.3,47.28,21.47,79.03,24.14,12.15,19.35
1165.63,798.13,54.03,102.3,47.28,21.47,79.03,24.14,12.15,19.32
1166.42,797.82,54.03,102.3,47.28,21.47,79.02,24.13,12.14,19.3
1165.23,797.65,54.03,102.3,47.28,21.47,79.02,24.12,12.14,19.27
1164.83,797.44,54.03,102.3,47.28,21.47,79.02,24.12,12.13,19.24
1166.07,797.58,54.03,102.3,47.28,21.47,79.02,24.11,12.13,19.22
1165.72,797.75,54.03,102.3,47.28,21.47,79.01,24.11,12.13,19.19
1166.69,798.14,54.03,102.3,47.28,21.47,79.01,24.1,12.12,19.17
1166.25,797.58,54.03,102.3,47.28,21.47,79.01,24.09,12.12,19.14
1165.5,797.79,54.03,102.3,47.28,21.47,79.01,24.09,12.11,19.12
1166.51,797.96,54.03,102.3,47.28,21.47,79,24.08,12.11,19.09
1165.94,798,54.03,102.3,47.28,21.47,79,24.08,12.11,19.07
1165.94,798.32,54.03,102.3,47.28,21.47,79,24.07,12.1,19.05
1165.67,797.59,54.03,102.3,47.28,21.47,79,24.07,12.1,19.03
1165.94,797.98,54.03,102.3,47.28,21.47,79,24.06,12.1,19.01
1165.45,797.63,54.03,102.3,47.28,21.47,78.99,24.06,12.09,18.99
1166.47,797.64,54.03,102.3,47.28,21.47,78.99,24.05,12.09,18.97
1165.98,797.9,54.03,102.3,47.28,21.47,78.99,24.05,12.09,18.95
1165.32,797.77,54.03,102.3,47.28,21.47,78.99,24.04,12.09,18.93
1165.67,797.78,54.03,102.3,47.28,21.47,78.99,24.04,12.08,18.92
1166.34,798.1,54.03,102.3,47.28,21.47,78.99,24.04,12.08,18.91
1166.34,798.08,54.03,102.3,47.28,21.47,78.98,24.03,12.08,18.89
1165.67,797.5,54.03,102.3,47.28,21.47,78.98,24.03,12.08,18.88
1166.2,798.25,54.03,102.3,47.28,21.47,78.98,24.03,12.07,18.87
1165.85,797.67,54.03,102.3,47.28,21.47,78.98,24.03,12.07,18.86
1165.1,797.48,54.03,102.3,47.28,21.47,78.98,24.02,12.07,18.85
1166.33,798.01,54.03,102.3,47.28,21.47,78.98,24.02,12.07,18.85
1165.98,797.35,54.03,102.3,47.28,21.47,78.98,24.02,12.07,18.84
1165.98,797.92,54.03,102.3,47.28,21.47,78.98,24.02,12.07,18.84
1165.94,797.3,54.03,102.3,47.28,21.47,78.98,24.02,12.07,18.84
1165.14,797.49,54.03,102.3,47.28,21.47,78.98,24.02,12.07,18.84
1166.25,797.99,54.03,102.3,47.28,21.47,78.98,24.02,12.07,18.83
1165.45,797.63,54.03,102.3,47.28,21.47,78.99,24.01,12.07,18.82
1165.63,797.44,54.03,102.3,47.28,21.47,78.99,24.01,12.07,18.8
1165.14,797.77,54.03,102.3,47.28,21.47,79,24.01,12.06,18.78
1165.9,797.83,54.03,102.3,47.28,21.47,79,24,12.06,18.75
1165.58,797.5,54.03,102.3,47.28,21.47,79.01,23.99,12.06,18.73
1165.54,797.64,54.03,102.3,47.28,21.47,79.02,23.99,12.05,18.69
1165.54,797.79,54.03,102.3,47.28,21.47,79.03,23.98,12.05,18.66
1166.52,797.78,54.03,102.3,47.28,21.47,79.04,23.97,12.04,18.61
1165.5,797.74,54.03,102.3,47.28,21.47,79.05,23.96,12.04,18.57
1165.94,797.71,54.03,102.3,47.28,21.47,79.06,23.95,12.03,18.52
1165.94,797.6,54.03,102.3,47.28,21.47,79.08,23.93,12.03,18.47
1166.51,797.74,54.03,102.3,47.28,21.47,79.09,23.92,12.02,18.42
1166.08,797.71,54.03,102.3,47.28,21.47,79.11,23.91,12.02,18.37
1166.34,797.73,54.03,102.3,47.28,21.47,79.12,23.89,12.01,18.31
1165.27,797.49,54.03,102.3,47.28,21.47,79.14,23.88,12,18.25
1166.07,797.9,54.03,102.3,47.28,21.47,79.15,23.86,11.99,18.18
1166.25,797.76,54.03,102.3,47.28,21.47,79.17,23.85,11.99,18.12
1166.56,798.04,54.03,102.3,47.28,21.47,79.19,23.83,11.98,18.05
1167,798.24,54.03,102.3,47.28,21.47,79.21,23.82,11.97,17.98
1166.16,797.74,54.03,102.3,47.28,21.47,79.23,23.8,11.96,17.91
1165.89,797.82,54.03,102.3,47.28,21.47,79.25,23.78,11.96,17.84
1166.52,797.59,54.03,102.3,47.28,21.47,79.27,23.77,11.95,17.77
1166.73,798.15,54.03,102.3,47.28,21.47,79.28,23.75,11.94,17.7
1166.3,797.59,54.03,102.3,47.28,21.47,79.3,23.73,11.93,17.62
1167.05,798.61,54.03,102.3,47.28,21.47,79.32,23.71,11.92,17.55
1166.15,797.83,54.03,102.3,47.28,21.47,79.34,23.7,11.91,17.47
1166.56,797.57,54.03,102.3,47.28,21.47,79.36,23.68,11.9,17.4
1165.45,797.9,54.03,102.3,47.28,21.47,79.39,23.66,11.9,17.32
1166.87,798.53,54.03,102.3,47.28,21.47,79.41,23.64,11.89,17.24
1165.1,797.45,54.03,102.3,47.28,21.47,79.43,23.62,11.88,17.17
1166.03,798.03,54.03,102.3,47.28,21.47,79.45,23.61,11.87,17.09
1166.42,797.74,54.03,102.3,47.28,21.47,79.47,23.59,11.86,17.02
1167,798.68,54.03,102.3,47.28,21.47,79.49,23.57,11.85,16.94
1166.47,797.56,54.03,102.3,47.28,21.47,79.5,23.55,11.84,16.87
1166.91,798.22,54.03,102.3,47.28,21.47,79.52,23.54,11.83,16.8
1166.25,797.67,54.03,102.3,47.28,21.47,79.54,23.52,11.83,16.73
1167.44,798.66,54.03,102.3,47.28,21.47,79.56,23.5,11.82,16.66
1165.14,797.79,54.03,102.3,47.28,21.47,79.58,23.49,11.81,16.59
1166.3,797.87,54.03,102.3,47.28,21.47,79.6,23.47,11.8,16.52
1165.77,797.82,54.03,102.3,47.28,21.47,79.62,23.46,11.8,16.46
1166.6,798.62,54.03,102.3,47.28,21.47,79.63,23.44,11.79,16.39
1165.94,797.72,54.03,102.3,47.28,21.47,79.65,23.43,11.78,16.33
1165.1,797.35,54.03,102.3,47.28,21.47,79.66,23.41,11.77,16.28
1166.42,797.91,54.03,102.3,47.28,21.47,79.68,23.4,11.77,16.22
1165.63,797.67,54.03,102.3,47.28,21.47,79.69,23.39,11.76,16.17
1164.22,797.39,54.03,102.3,47.28,21.47,79.71,23.37,11.76,16.12
1165.89,797.24,54.03,102.3,47.28,21.47,79.72,23.36,11.75,16.07
1165.67,797.51,54.03,102.3,47.28,21.47,79.73,23.35,11.75,16.03
1165.28,797.61,54.03,102.3,47.28,21.47,79.74,23.34,11.74,15.98
1165.67,797.52,54.03,102.3,47.28,21.47,79.75,23.33,11.74,15.95
1166.03,797.74,54.03,102.3,47.28,21.47,79.76,23.33,11.73,15.91
1165.19,797.58,54.03,102.3,47.28,21.47,79.77,23.32,11.73,15.89
1165.85,797.57,54.03,102.3,47.28,21.47,79.77,23.31,11.73,15.86
1165.85,797.7,54.03,102.3,47.28,21.47,79.78,23.31,11.72,15.84
1165.06,797.1,54.03,102.3,47.28,21.47,79.78,23.31,11.72,15.82
1165.32,797.63,54.03,102.3,47.28,21.47,79.79,23.3,11.72,15.81
1165.85,797.55,54.03,102.3,47.28,21.47,79.79,23.3,11.72,15.8
1164.97,797.45,54.03,102.3,47.28,21.47,79.79,23.3,11.72,15.8
1166.07,797.17,54.03,102.3,47.28,21.47,79.79,23.3,11.72,15.8
1166.25,797.71,54.03,102.3,47.28,21.47,79.79,23.3,11.72,15.8
1165.54,797.52,54.03,102.3,47.28,21.47,79.79,23.3,11.72,15.79
1165.05,797.62,54.03,102.3,47.28,21.47,79.79,23.3,11.72,15.79
1165.32,797.64,54.03,102.3,47.28,21.47,79.78,23.3,11.72,15.78
1166.25,797.75,54.03,102.3,47.28,21.47,79.78,23.3,11.72,15.77
1165.85,797.8,54.03,102.3,47.28,21.47,79.78,23.3,11.73,15.76
1165.41,797.34,54.03,102.3,47.28,21.47,79.77,23.3,11.73,15.75
1166.16,797.73,54.03,102.3,47.28,21.47,79.77,23.3,11.73,15.73
1166.07,797.64,54.99,119.4,41.97,19.69,79.77,23.3,11.73,15.72
1165.19,801.06,54.99,119.4,41.97,19.69,79.76,23.3,11.74,15.71
1165.81,797.66,54.99,119.4,41.97,19.69,79.76,23.3,11.74,15.69
1165.41,797.44,54.99,119.4,41.97,19.69,79.75,23.3,11.74,15.67
1165.59,797.61,54.99,119.4,41.97,19.69,79.75,23.29,11.74,15.65
1166.42,797.86,54.99,119.4,41.97,19.69,79.74,23.29,11.75,15.63
1165.5,797.97,54.99,119.4,41.97,19.69,79.74,23.29,11.75,15.61
1166.03,797.26,54.99,119.4,41.97,19.69,79.73,23.29,11.75,15.59
1165.67,797.52,54.99,119.4,41.97,19.69,79.72,23.29,11.76,15.57
1165.5,798.29,54.99,119.4,41.97,19.69,79.72,23.29,11.76,15.55
1166.29,797.87,54.99,119.4,41.97,19.69,79.71,23.29,11.76,15.52
1165.9,797.71,54.99,119.4,41.97,19.69,79.7,23.29,11.77,15.5
1166.2,798.57,54.99,119.4,41.97,19.69,79.7,23.29,11.77,15.47
1165.45,797.59,54.99,119.4,41.97,19.69,79.69,23.29,11.78,15.45
1165.28,797.69,54.99,119.4,41.97,19.69,79.68,23.29,11.78,15.42
1163.95,796.89,54.99,119.4,41.97,19.69,79.67,23.28,11.78,15.4
1167.26,798.34,54.99,119.4,41.97,19.69,79.67,23.28,11.79,15.37
1164.88,797.04,54.99,119.4,41.97,19.69,79.66,23.28,11.79,15.34
1166.73,798.68,54.99,119.4,41.97,19.69,79.65,23.28,11.8,15.32
1164.61,797.22,54.99,119.4,41.97,19.69,79.64,23.28,11.8,15.29
1165.72,797.32,54.99,119.4,41.97,19.69,79.64,23.28,11.81,15.27
1165.19,797.39,54.99,119.4,41.97,19.69,79.63,23.28,11.81,15.24
1167.26,799.12,54.99,119.4,41.97,19.69,79.62,23.28,11.81,15.21
1166.29,797.5,54.99,119.4,41.97,19.69,79.61,23.28,11.82,15.19
1165.94,797.48,54.99,119.4,41.97,19.69,79.6,23.28,11.82,15.16
1165.06,797.55,54.99,119.4,41.97,19.69,79.6,23.28,11.83,15.13
1165.98,797.64,54.99,119.4,41.97,19.69,79.59,23.27,11.83,15.11
1166.42,798.37,54.99,119.4,41.97,19.69,79.58,23.27,11.83,15.08
1165.62,797.35,54.99,119.4,41.97,19.69,79.57,23.27,11.84,15.06
1165.63,797.82,54.99,119.4,41.97,19.69,79.57,23.27,11.84,15.03
1165.63,798.89,54.99,119.4,41.97,19.69,79.56,23.27,11.85,15.01
1166.87,798.29,54.99,119.4,41.97,19.69,79.55,23.27,11.85,14.98
1165.72,797.64,54.99,119.4,41.97,19.69,79.55,23.27,11.85,14.96
1166.69,797.96,54.99,119.4,41.97,19.69,79.54,23.27,11.86,14.94
1165.72,797.46,54.99,119.4,41.97,19.69,79.53,23.27,11.86,14.92
1165.5,797.41,54.99,119.4,41.97,19.69,79.53,23.27,11.86,14.9
1166.42,797.74,54.99,119.4,41.97,19.69,79.52,23.27,11.87,14.88
1166.42,797.87,54.99,119.4,41.97,19.69,79.52,23.26,11.87,14.86
1166.91,798.07,54.99,119.4,41.97,19.69,79.51,23.26,11.87,14.84
1164.26,796.41,54.99,119.4,41.97,19.69,79.51,23.26,11.87,14.82
1165.1,797.39,54.99,119.4,41.97,19.69,79.5,23.26,11.88,14.81
1165.23,797.86,54.99,119.4,41.97,19.69,79.5,23.26,11.88,14.8
1165.85,797.6,54.99,119.4,41.97,19.69,79.5,23.26,11.88,14.78
1164.7,794.33,54.99,119.4,41.97,19.69,79.49,23.26,11.88,14.77
1165.54,796.89,54.99,119.4,41.97,19.69,79.49,23.26,11.89,14.76
1165.01,796.54,54.99,119.4,41.97,19.69,79.49,23.26,11.89,14.75
1165.81,798.73,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.74
1164.61,797.16,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.74
1165.45,797.22,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.73
1164.88,796.96,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.73
1166.07,798.71,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.73
1165.36,796.78,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.73
1166.38,797.92,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.73
1165.37,797.65,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.73
1165.81,797.57,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.73
1165.45,797.69,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.73
1165.67,797.55,54.99,119.4,41.97,19.69,79.48,23.26,11.89,14.73
1166.2,797.86,54.99,119.4,41.97,19.69,79.48,23.26,11.88,14.73
1165.19,797.2,54.99,119.4,41.97,19.69,79.48,23.26,11.88,14.73
1165.94,798.01,54.99,119.4,41.97,19.69,79.48,23.26,11.88,14.72
1166.47,797.73,54.99,119.4,41.97,19.69,79.48,23.26,11.88,14.72
1165.94,797.84,54.99,119.4,41.97,19.69,79.47,23.26,11.87,14.72
1166.64,801.02,54.99,119.4,41.97,19.69,79.47,23.26,11.87,14.72
1166.64,798.16,54.99,119.4,41.97,19.69,79.47,23.26,11.87,14.72
1165.1,797.51,54.99,119.4,41.97,19.69,79.47,23.27,11.87,14.72
1166.2,798.12,54.99,119.4,41.97,19.69,79.47,23.27,11.86,14.72
1166.12,797.76,54.99,119.4,41.97,19.69,79.47,23.27,11.86,14.71
1165.77,797.67,54.99,119.4,41.97,19.69,79.47,23.27,11.86,14.71
1165.67,797.72,54.99,119.4,41.97,19.69,79.47,23.27,11.85,14.71
1165.76,797.81,54.99,119.4,41.97,19.69,79.47,23.27,11.85,14.71
1165.27,797.28,54.99,119.4,41.97,19.69,79.46,23.27,11.85,14.71
1166.2,797.78,54.99,119.4,41.97,19.69,79.46,23.27,11.84,14.7
1165.05,797.25,54.99,119.4,41.97,19.69,79.46,23.27,11.84,14.7
1165.41,797.89,54.99,119.4,41.97,19.69,79.46,23.27,11.83,14.7
1165.41,797.51,54.99,119.4,41.97,19.69,79.46,23.27,11.83,14.7
1165.94,797.88,54.99,119.4,41.97,19.69,79.46,23.28,11.83,14.7
1166.03,797.84,54.99,119.4,41.97,19.69,79.46,23.28,11.82,14.69
1165.81,797.83,54.99,119.4,41.97,19.69,79.45,23.28,11.82,14.69
1165.72,797.76,54.99,119.4,41.97,19.69,79.45,23.28,11.81,14.69
1166.78,797.94,54.99,119.4,41.97,19.69,79.45,23.28,11.81,14.69
1165.05,797.68,54.99,119.4,41.97,19.69,79.45,23.28,11.81,14.69
1167.13,798.1,54.99,119.4,41.97,19.69,79.45,23.28,11.8,14.68
1166.82,798.63,54.99,119.4,41.97,19.69,79.45,23.28,11.8,14.68
1166.2,797.63,54.99,119.4,41.97,19.69,79.45,23.28,11.79,14.68
1165.63,797.73,54.99,119.4,41.97,19.69,79.44,23.28,11.79,14.68
1166.3,798.15,54.99,119.4,41.97,19.69,79.44,23.28,11.78,14.67
1167.18,798.28,54.99,119.4,41.97,19.69,79.44,23.29,11.78,14.67
1166.78,798.16,54.99,119.4,41.97,19.69,79.44,23.29,11.78,14.67
1166.29,798.04,54.99,119.4,41.97,19.69,79.44,23.29,11.77,14.67
1165.19,797,54.99,119.4,41.97,19.69,79.44,23.29,11.77,14.67
1167.36,798.54,54.99,119.4,41.97,19.69,79.44,23.29,11.76,14.66
1164.97,796.77,54.99,119.4,41.97,19.69,79.43,23.29,11.76,14.66
1166.6,798.45,54.99,119.4,41.97,19.69,79.43,23.29,11.76,14.66
1165.54,797.34,54.99,119.4,41.97,19.69,79.43,23.29,11.75,14.66
1165.41,797.69,54.99,119.4,41.97,19.69,79.43,23.29,11.75,14.66
1165.05,796.65,54.99,119.4,41.97,19.69,79.43,23.29,11.75,14.65
1167.62,798.53,54.99,119.4,41.97,19.69,79.43,23.29,11.74,14.65
1166.25,797.93,54.99,119.4,41.97,19.69,79.43,23.3,11.74,14.65
1165.54,797.44,54.99,119.4,41.97,19.69,79.43,23.3,11.74,14.65
1164.79,796.54,54.99,119.4,41.97,19.69,79.43,23.3,11.74,14.65
1165.94,797.35,54.99,119.4,41.97,19.69,79.42,23.3,11.73,14.65
1165.94,798.21,54.99,119.4,41.97,19.69,79.42,23.3,11.73,14.65
1165.09,797.85,54.99,119.4,41.97,19.69,79.42,23.3,11.73,14.64
1165.1,797.75,54.99,119.4,41.97,19.69,79.42,23.3,11.73,14.64
1166.2,797.88,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.64
1166.65,798.08,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.64
1165.81,797.68,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.64
1165.72,797.75,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.64
1166.12,798.34,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.64
1166.61,797.97,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.64
1165.19,797.5,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.64
1166.64,798.1,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.64
1165.72,797.55,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.64
1165.05,797.5,54.99,119.4,41.97,19.69,79.42,23.3,11.72,14.63
1165.89,797.7,54.99,119.4,41.97,19.69,79.42,23.3,11.71,14.63
1166.83,798.32,54.99,119.4,41.97,19.69,79.43,23.3,11.71,14.62
1295.78,816.45,54.99,119.4,41.97,19.69,79.43,23.3,11.71,14.61
1295.78,815.83,54.99,119.4,41.97,19.69,79.43,23.3,11.7,14.6
1295.82,816.41,54.99,119.4,41.97,19.69,79.44,23.3,11.69,14.59
1296.8,816.57,54.99,119.4,41.97,19.69,79.44,23.31,11.69,14.58
1295.92,816.66,54.99,119.4,41.97,19.69,79.44,23.31,11.68,14.57
